country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,country_code,country,gleam_region,income_class,proportion_est,proportion_obs,proportion,_merge
DZA,extensive,mg_abx_lincosamides,0.030083999,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.04011199866666667,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_lincosamides,0.150419994,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.200559992,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
DZA,extensive,mg_abx_aminoglycosides,0.026823679,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.03725510972222222,4,Algeria,Near East and North Africa,Lower middle income,0.06859696661770073,,0.06859696661770073,both
DZA,intensive,mg_abx_aminoglycosides,0.134118397,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.1862755513888889,4,Algeria,Near East and North Africa,Lower middle income,0.9314030333822992,,0.9314030333822992,both
DZA,extensive,mg_abx_aminoglycosides,0.31110955,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.41481273333333335,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_aminoglycosides,1.555547748,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.074063664,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
DZA,extensive,mg_abx_quinolones,0.274191422,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3808214194444445,4,Algeria,Near East and North Africa,Lower middle income,0.06859696661770073,,0.06859696661770073,both
DZA,intensive,mg_abx_quinolones,1.370957111,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9041070986111113,4,Algeria,Near East and North Africa,Lower middle income,0.9314030333822992,,0.9314030333822992,both
DZA,extensive,mg_abx_quinolones,0.365889018,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.487852024,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_quinolones,1.829445092,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.4392601226666666,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
DZA,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,4,Algeria,Near East and North Africa,Lower middle income,0.06859696661770073,,0.06859696661770073,both
DZA,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,4,Algeria,Near East and North Africa,Lower middle income,0.9314030333822992,,0.9314030333822992,both
DZA,extensive,mg_abx_pleuromutilins,0.033374046,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.044498727999999994,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_pleuromutilins,0.166870228,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.22249363733333336,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
DZA,extensive,mg_abx_polymixins,0.085010206,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.11806973055555557,4,Algeria,Near East and North Africa,Lower middle income,0.06859696661770073,,0.06859696661770073,both
DZA,intensive,mg_abx_polymixins,0.425051031,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5903486541666667,4,Algeria,Near East and North Africa,Lower middle income,0.9314030333822992,,0.9314030333822992,both
DZA,extensive,mg_abx_polymixins,0.868442801,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1579237346666666,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_polymixins,4.342214005,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.789618673333333,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
DZA,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,4,Algeria,Near East and North Africa,Lower middle income,0.06859696661770073,,0.06859696661770073,both
DZA,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,4,Algeria,Near East and North Africa,Lower middle income,0.9314030333822992,,0.9314030333822992,both
DZA,extensive,mg_abx_other_antibiotics,4.100070963,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.466761284,4,Algeria,Near East and North Africa,Lower middle income,0.23134106372301338,,0.23134106372301338,both
DZA,intensive,mg_abx_other_antibiotics,20.50035482,Mulchandani et al. 2023.,2733,Pigmeat,0.75,27.333806426666666,4,Algeria,Near East and North Africa,Lower middle income,0.7686589362769867,,0.7686589362769867,both
AND,extensive,mg_abx_tetracyclines,2.042981966,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.8374749527777783,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_tetracyclines,10.21490983,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,14.18737476388889,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_tetracyclines,8.34500251,Mulchandani et al. 2023.,2733,Pigmeat,0.75,11.126670013333333,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_tetracyclines,41.72501255,Mulchandani et al. 2023.,2733,Pigmeat,0.75,55.63335006666667,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_amphenicols,0.004081582,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.005668863888888889,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_amphenicols,0.02040791,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.028344319444444446,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_amphenicols,0.161298739,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.21506498533333332,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_amphenicols,0.806493694,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0753249253333335,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_penicillins,2.132163373,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.9613380180555557,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_penicillins,10.66081686,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,14.806690083333335,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_penicillins,7.132038763,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.509385017333333,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_penicillins,35.66019382,Mulchandani et al. 2023.,2733,Pigmeat,0.75,47.546925093333336,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_cephalosporins_1_2,0.002130863,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.002841150666666667,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_cephalosporins_1_2,0.010654317,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.014205756,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_sulfonamides,1.057540697,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4688065236111112,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_sulfonamides,5.287703485,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,7.3440326180555555,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_sulfonamides,2.22835751,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.9711433466666666,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_sulfonamides,11.14178755,Mulchandani et al. 2023.,2733,Pigmeat,0.75,14.855716733333333,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_macrolides,1.155674632,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.6051036555555556,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_macrolides,5.778373162,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,8.025518280555556,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_macrolides,2.417647323,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.2235297640000002,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_macrolides,12.08823662,Mulchandani et al. 2023.,2733,Pigmeat,0.75,16.117648826666667,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_lincosamides,0.39383762,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5469966944444444,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_lincosamides,1.969188102,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.734983475,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_lincosamides,3.067042642,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.089390189333334,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_lincosamides,15.33521321,Mulchandani et al. 2023.,2733,Pigmeat,0.75,20.446950946666664,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_aminoglycosides,0.287779727,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3996940652777778,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_aminoglycosides,1.438898636,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9984703277777778,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_aminoglycosides,3.054533639,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.072711518666667,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_aminoglycosides,15.27266819,Mulchandani et al. 2023.,2733,Pigmeat,0.75,20.363557586666666,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_quinolones,0.267439848,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3714442333333333,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_quinolones,1.337199239,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.857221165277778,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_quinolones,0.326596369,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.43546182533333333,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_quinolones,1.632981843,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.177309124,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_pleuromutilins,0.931008397,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.2413445293333334,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_pleuromutilins,4.655041983,Mulchandani et al. 2023.,2733,Pigmeat,0.75,6.206722644,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_polymixins,0.218861695,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3039745763888889,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_polymixins,1.094308473,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5198728791666665,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_polymixins,2.046113079,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.728150772,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_polymixins,10.23056539,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.640753853333335,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,6,Andorra,Western Europe,High income,,,,left_only
AND,extensive,mg_abx_other_antibiotics,0.289227725,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.38563696666666664,6,Andorra,Western Europe,High income,,,,left_only
AND,intensive,mg_abx_other_antibiotics,1.446138625,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.9281848333333331,6,Andorra,Western Europe,High income,,,,left_only
AGO,extensive,mg_abx_tetracyclines,1.378893993,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.9151305458333332,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_tetracyclines,6.894469964,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,9.575652727777777,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_tetracyclines,5.632391291,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.509855054666667,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_tetracyclines,28.16195646,Mulchandani et al. 2023.,2733,Pigmeat,0.75,37.549275279999996,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_amphenicols,0.000329362,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0004574472222222222,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_amphenicols,0.001646811,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0022872375,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_amphenicols,0.01274016,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.01698688,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_amphenicols,0.063700798,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.08493439733333334,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_penicillins,0.216390767,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.3005427319444445,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_penicillins,1.081953836,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.5027136611111112,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_penicillins,0.708485061,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.9446467479999999,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_penicillins,3.542425307,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.723233742666666,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_sulfonamides,0.247868997,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.34426249583333335,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_sulfonamides,1.239344983,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.721312476388889,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_sulfonamides,0.511221067,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6816280893333334,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_sulfonamides,2.556105336,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.4081404479999997,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_macrolides,0.302255953,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.41979993472222227,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_macrolides,1.511279766,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.098999675,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_macrolides,0.618914967,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8252199560000001,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_macrolides,3.094574837,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.1260997826666665,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_lincosamides,0.00246479,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0034233194444444445,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
AGO,intensive,mg_abx_lincosamides,0.012323952,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.017116600000000003,7,Angola,Sub-Saharan Africa,Lower middle income,0.810464169258808,,0.810464169258808,both
AGO,extensive,mg_abx_lincosamides,0.018788035,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.025050713333333335,7,Angola,Sub-Saharan Africa,Lower middle income,0.5762665820349914,,0.5762665820349914,both
AGO,intensive,mg_abx_lincosamides,0.093940173,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.125253564,7,Angola,Sub-Saharan Africa,Lower middle income,0.42373341796500863,,0.42373341796500863,both
AGO,extensive,mg_abx_aminoglycosides,0.018701466,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.025974258333333333,7,Angola,Sub-Saharan Africa,Lower middle income,0.18953583074119193,,0.18953583074119193,both
