country_code,country,diet,attribute,region,income_class,oecd,value,centile_up,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
3,Albania,baseline,mg_abx_penicillins,Europe,Upper middle income,no,1680.0801991652538,0.0,0.0,1680.0801991652538,0.0,0.0,,,
3,Albania,baseline,mg_abx_pleuromutilins,Europe,Upper middle income,no,453.0911095097572,0.0,0.0,453.0911095097572,0.0,0.0,,,
3,Albania,baseline,mg_abx_polymixins,Europe,Upper middle income,no,480.3084515296447,0.0,0.0,480.3084515296447,0.0,0.0,,,
3,Albania,baseline,mg_abx_polypeptides,Europe,Upper middle income,no,3.9607682904824255,0.0,0.0,3.9607682904824255,0.0,0.0,,,
3,Albania,baseline,mg_abx_quinolones,Europe,Upper middle income,no,232.1984593621263,0.0,0.0,232.1984593621263,0.0,0.0,,,
3,Albania,baseline,mg_abx_quinoxalines,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,baseline,mg_abx_streptogramins,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,baseline,mg_abx_sulfonamides_trimethoprim,Europe,Upper middle income,no,530.7775538788587,0.0,0.0,530.7775538788587,0.0,0.0,,,
3,Albania,baseline,mg_abx_tetracyclines,Europe,Upper middle income,no,1745.2475549474175,0.0,0.0,1745.2475549474175,0.0,0.0,,,
3,Albania,baseline,mg_abx_total,Europe,Upper middle income,no,7220.039598588026,0.0,0.0,7220.039598588026,0.0,0.0,,,
3,Albania,eat_lancet,kg_co2_luc_feed_palm,Europe,Upper middle income,no,0.0101831072034775,0.0,0.0,0.0378531660109771,-0.0276700588074996,-0.7309840027509328,,,
3,Albania,eat_lancet,kg_co2_luc_feed_soy,Europe,Upper middle income,no,14.87959323772621,0.0,0.0,36.68940142310385,-21.80980818537764,-0.5944443719281745,,,
3,Albania,eat_lancet,kg_co2_luc_human_palm_soy,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,kg_co2_luc_pasture,Europe,Upper middle income,no,1.0957014434346726,0.0,0.0,4.184344718297205,-3.0886432748625325,-0.7381426442607811,,,
3,Albania,eat_lancet,kg_co2e_excl_luc,Europe,Upper middle income,no,654.2730393139634,121.60030686248726,69.39086929058465,1861.294158259826,-1207.0211189458626,-0.6484848800440759,,,
3,Albania,eat_lancet,kg_co2e_total,Europe,Upper middle income,no,670.2585171023278,121.60030686248726,69.39086929058465,1902.205757567238,-1231.94724046491,-0.6476414213152564,,,
3,Albania,eat_lancet,mg_abx_aminoglycosides,Europe,Upper middle income,no,277.8746147022212,0.0,0.0,754.7846525941508,-476.91003789192956,-0.6318491456507729,,,
3,Albania,eat_lancet,mg_abx_amphenicols,Europe,Upper middle income,no,183.01455639410622,0.0,0.0,330.49560885305505,-147.48105245894882,-0.4462420937172628,,,
3,Albania,eat_lancet,mg_abx_arsenicals,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_cephalosporins,Europe,Upper middle income,no,10.341865305729794,0.0,0.0,38.42350963382875,-28.081644328098957,-0.730845375545168,,,
3,Albania,eat_lancet,mg_abx_glycopeptides,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_glycophospholipids,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_lincosamides,Europe,Upper middle income,no,126.82059993943935,0.0,0.0,426.183810156717,-299.3632102172777,-0.7024274575498195,,,
3,Albania,eat_lancet,mg_abx_macrolides,Europe,Upper middle income,no,171.4989471051718,0.0,0.0,420.5886720606553,-249.08972495548352,-0.5922406890682044,,,
3,Albania,eat_lancet,mg_abx_nitrofurans,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_orthosomycins,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_other_drugs,Europe,Upper middle income,no,33.59324104118056,0.0,0.0,123.89924860607798,-90.30600756489741,-0.7288664667532728,,,
3,Albania,eat_lancet,mg_abx_penicillins,Europe,Upper middle income,no,514.7012216409224,0.0,0.0,1680.0801991652538,-1165.3789775243313,-0.6936448498728505,,,
3,Albania,eat_lancet,mg_abx_pleuromutilins,Europe,Upper middle income,no,130.11384780995215,0.0,0.0,453.0911095097572,-322.977261699805,-0.7128307197403744,,,
3,Albania,eat_lancet,mg_abx_polymixins,Europe,Upper middle income,no,144.17533323191384,0.0,0.0,480.3084515296447,-336.13311829773085,-0.6998276154151426,,,
3,Albania,eat_lancet,mg_abx_polypeptides,Europe,Upper middle income,no,5.2115622416313485,0.0,0.0,3.9607682904824255,1.250793951148923,0.3157957899618953,,,
3,Albania,eat_lancet,mg_abx_quinolones,Europe,Upper middle income,no,123.53810361987009,0.0,0.0,232.1984593621263,-108.66035574225621,-0.4679632932998681,,,
3,Albania,eat_lancet,mg_abx_quinoxalines,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_streptogramins,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,eat_lancet,mg_abx_sulfonamides_trimethoprim,Europe,Upper middle income,no,194.36021088140825,0.0,0.0,530.7775538788587,-336.4173429974505,-0.6338198375928915,,,
3,Albania,eat_lancet,mg_abx_tetracyclines,Europe,Upper middle income,no,648.4224531735953,0.0,0.0,1745.2475549474175,-1096.825101773822,-0.628463909698397,,,
3,Albania,eat_lancet,mg_abx_total,Europe,Upper middle income,no,2563.6665570871423,0.0,0.0,7220.039598588026,-4656.373041500883,-0.6449234769309988,,,
3,Albania,high_income,kg_co2_luc_feed_palm,Europe,Upper middle income,no,0.1799894003563324,0.0,0.0,0.0378531660109771,0.1421362343453553,3.7549364907584475,,,
3,Albania,high_income,kg_co2_luc_feed_soy,Europe,Upper middle income,no,78.97359162373506,0.0,0.0,36.68940142310385,42.28419020063121,1.1524905983885645,,,
3,Albania,high_income,kg_co2_luc_human_palm_soy,Europe,Upper middle income,no,1.4707213835012831,0.0,0.0,0.0,1.4707213835012831,inf,,,
3,Albania,high_income,kg_co2_luc_pasture,Europe,Upper middle income,no,4.608120806331388,0.0,0.0,4.184344718297205,0.42377608803418276,0.1012765717368133,,,
3,Albania,high_income,kg_co2e_excl_luc,Europe,Upper middle income,no,1296.7570490763576,150.90212639146256,97.12045574130879,1861.294158259826,-564.5371091834684,-0.30330354107556506,,,
3,Albania,high_income,kg_co2e_total,Europe,Upper middle income,no,1381.9894722902818,150.90212639146256,97.12045574130879,1902.205757567238,-520.2162852769561,-0.27348055446024366,,,
3,Albania,high_income,mg_abx_aminoglycosides,Europe,Upper middle income,no,917.4173951330346,0.0,0.0,754.7846525941508,162.6327425388838,0.21546906389779463,,,
3,Albania,high_income,mg_abx_amphenicols,Europe,Upper middle income,no,528.298923199831,0.0,0.0,330.49560885305505,197.803314346776,0.5985051209401191,,,
3,Albania,high_income,mg_abx_arsenicals,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_cephalosporins,Europe,Upper middle income,no,39.226596826878946,0.0,0.0,38.42350963382875,0.8030871930501959,0.020900932806594625,,,
3,Albania,high_income,mg_abx_glycopeptides,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_glycophospholipids,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_lincosamides,Europe,Upper middle income,no,653.6360520158171,0.0,0.0,426.183810156717,227.45224185910007,0.5336951719856767,,,
3,Albania,high_income,mg_abx_macrolides,Europe,Upper middle income,no,834.1092046644417,0.0,0.0,420.5886720606553,413.52053260378636,0.9831946509109746,,,
3,Albania,high_income,mg_abx_nitrofurans,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_orthosomycins,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_other_drugs,Europe,Upper middle income,no,582.1007133406888,0.0,0.0,123.89924860607798,458.2014647346108,3.6981779138258095,,,
3,Albania,high_income,mg_abx_penicillins,Europe,Upper middle income,no,2229.727618283735,0.0,0.0,1680.0801991652538,549.6474191184811,0.32715546519241934,,,
3,Albania,high_income,mg_abx_pleuromutilins,Europe,Upper middle income,no,366.4787246815972,0.0,0.0,453.0911095097572,-86.61238482815997,-0.19115887072221355,,,
3,Albania,high_income,mg_abx_polymixins,Europe,Upper middle income,no,794.663230632225,0.0,0.0,480.3084515296447,314.3547791025803,0.6544852127865968,,,
3,Albania,high_income,mg_abx_polypeptides,Europe,Upper middle income,no,14.347699839533682,0.0,0.0,3.9607682904824255,10.386931549051257,2.6224537229331633,,,
3,Albania,high_income,mg_abx_quinolones,Europe,Upper middle income,no,371.2794935546197,0.0,0.0,232.1984593621263,139.0810341924934,0.5989748363299382,,,
3,Albania,high_income,mg_abx_quinoxalines,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_streptogramins,Europe,Upper middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
3,Albania,high_income,mg_abx_sulfonamides_trimethoprim,Europe,Upper middle income,no,842.5088502966455,0.0,0.0,530.7775538788587,311.7312964177868,0.5873106240828985,,,
3,Albania,high_income,mg_abx_tetracyclines,Europe,Upper middle income,no,3176.6037908305702,0.0,0.0,1745.2475549474175,1431.3562358831527,0.820145103097582,,,
3,Albania,high_income,mg_abx_total,Europe,Upper middle income,no,11350.398293299619,0.0,0.0,7220.039598588026,4130.358694711593,0.5720687038225302,,,
4,Algeria,baseline,kg_co2_luc_feed_palm,Near East and North Africa,Lower middle income,no,0.2835275064760311,0.0,0.0,0.2835275064760311,0.0,0.0,,,
4,Algeria,baseline,kg_co2_luc_feed_soy,Near East and North Africa,Lower middle income,no,76.27603766816651,0.0,0.0,76.27603766816651,0.0,0.0,,,
4,Algeria,baseline,kg_co2_luc_human_palm_soy,Near East and North Africa,Lower middle income,no,55.533131069284074,0.0,0.0,55.533131069284074,0.0,0.0,,,
4,Algeria,baseline,kg_co2_luc_pasture,Near East and North Africa,Lower middle income,no,6.611604123204489,0.0,0.0,6.611604123204489,0.0,0.0,,,
4,Algeria,baseline,kg_co2e_excl_luc,Near East and North Africa,Lower middle income,no,830.3210261343024,222.61148685869898,108.87939205400343,830.3210261343024,0.0,0.0,,,
4,Algeria,baseline,kg_co2e_total,Near East and North Africa,Lower middle income,no,969.0253265014335,222.61148685869898,108.87939205400343,969.0253265014335,0.0,0.0,,,
4,Algeria,baseline,mg_abx_aminoglycosides,Near East and North Africa,Lower middle income,no,154.39089329073832,0.0,0.0,154.39089329073832,0.0,0.0,,,
4,Algeria,baseline,mg_abx_amphenicols,Near East and North Africa,Lower middle income,no,34.81033281938217,0.0,0.0,34.81033281938217,0.0,0.0,,,
4,Algeria,baseline,mg_abx_arsenicals,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_cephalosporins,Near East and North Africa,Lower middle income,no,9.703434460749257,0.0,0.0,9.703434460749257,0.0,0.0,,,
4,Algeria,baseline,mg_abx_glycopeptides,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_glycophospholipids,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_lincosamides,Near East and North Africa,Lower middle income,no,3.7769351483008466,0.0,0.0,3.7769351483008466,0.0,0.0,,,
4,Algeria,baseline,mg_abx_macrolides,Near East and North Africa,Lower middle income,no,92.0688306969324,0.0,0.0,92.0688306969324,0.0,0.0,,,
4,Algeria,baseline,mg_abx_nitrofurans,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_orthosomycins,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_other_drugs,Near East and North Africa,Lower middle income,no,210.97167470068018,0.0,0.0,210.97167470068018,0.0,0.0,,,
4,Algeria,baseline,mg_abx_penicillins,Near East and North Africa,Lower middle income,no,153.92499714743377,0.0,0.0,153.92499714743377,0.0,0.0,,,
4,Algeria,baseline,mg_abx_pleuromutilins,Near East and North Africa,Lower middle income,no,10.80309297756462,0.0,0.0,10.80309297756462,0.0,0.0,,,
4,Algeria,baseline,mg_abx_polymixins,Near East and North Africa,Lower middle income,no,87.17337309848466,0.0,0.0,87.17337309848466,0.0,0.0,,,
4,Algeria,baseline,mg_abx_polypeptides,Near East and North Africa,Lower middle income,no,0.6405810433220086,0.0,0.0,0.6405810433220086,0.0,0.0,,,
4,Algeria,baseline,mg_abx_quinolones,Near East and North Africa,Lower middle income,no,107.20660219370598,0.0,0.0,107.20660219370598,0.0,0.0,,,
4,Algeria,baseline,mg_abx_quinoxalines,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_streptogramins,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,baseline,mg_abx_sulfonamides_trimethoprim,Near East and North Africa,Lower middle income,no,88.81176843420852,0.0,0.0,88.81176843420852,0.0,0.0,,,
4,Algeria,baseline,mg_abx_tetracyclines,Near East and North Africa,Lower middle income,no,563.7492229596382,0.0,0.0,563.7492229596382,0.0,0.0,,,
4,Algeria,baseline,mg_abx_total,Near East and North Africa,Lower middle income,no,1518.0317389711408,0.0,0.0,1518.0317389711408,0.0,0.0,,,
4,Algeria,eat_lancet,kg_co2_luc_feed_palm,Near East and North Africa,Lower middle income,no,0.23117591640939106,0.0,0.0,0.2835275064760311,-0.05235159006664003,-0.18464377836675872,,,
4,Algeria,eat_lancet,kg_co2_luc_feed_soy,Near East and North Africa,Lower middle income,no,83.91898196364649,0.0,0.0,76.27603766816651,7.642944295479978,0.10020111858366405,,,
4,Algeria,eat_lancet,kg_co2_luc_human_palm_soy,Near East and North Africa,Lower middle income,no,51.7960517529942,0.0,0.0,55.533131069284074,-3.737079316289872,-0.0672945905324054,,,
4,Algeria,eat_lancet,kg_co2_luc_pasture,Near East and North Africa,Lower middle income,no,4.067419431522763,0.0,0.0,6.611604123204489,-2.5441846916817257,-0.38480596301168424,,,
4,Algeria,eat_lancet,kg_co2e_excl_luc,Near East and North Africa,Lower middle income,no,739.9005276294961,136.16997547913286,68.55593687307362,830.3210261343024,-90.42049850480635,-0.10889824014908307,,,
4,Algeria,eat_lancet,kg_co2e_total,Near East and North Africa,Lower middle income,no,879.9141566940689,136.16997547913286,68.55593687307362,969.0253265014335,-89.1111698073646,-0.09195958802138984,,,
4,Algeria,eat_lancet,mg_abx_aminoglycosides,Near East and North Africa,Lower middle income,no,154.46489117325493,0.0,0.0,154.39089329073832,0.07399788251660766,0.00047928916621565196,,,
4,Algeria,eat_lancet,mg_abx_amphenicols,Near East and North Africa,Lower middle income,no,58.3866726571474,0.0,0.0,34.81033281938217,23.576339837765232,0.6772799317976667,,,
4,Algeria,eat_lancet,mg_abx_arsenicals,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_cephalosporins,Near East and North Africa,Lower middle income,no,6.066189406059632,0.0,0.0,9.703434460749257,-3.6372450546896253,-0.37484099773151586,,,
4,Algeria,eat_lancet,mg_abx_glycopeptides,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_glycophospholipids,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_lincosamides,Near East and North Africa,Lower middle income,no,3.1397688668034727,0.0,0.0,3.7769351483008466,-0.637166281497374,-0.16869929095394184,,,
4,Algeria,eat_lancet,mg_abx_macrolides,Near East and North Africa,Lower middle income,no,85.78410234455342,0.0,0.0,92.0688306969324,-6.284728352378977,-0.06826119442166843,,,
4,Algeria,eat_lancet,mg_abx_nitrofurans,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_orthosomycins,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_other_drugs,Near East and North Africa,Lower middle income,no,129.67417282167648,0.0,0.0,210.97167470068018,-81.2975018790037,-0.38534794774865383,,,
4,Algeria,eat_lancet,mg_abx_penicillins,Near East and North Africa,Lower middle income,no,112.1921504217327,0.0,0.0,153.92499714743377,-41.732846725701066,-0.27112455740849,,,
4,Algeria,eat_lancet,mg_abx_pleuromutilins,Near East and North Africa,Lower middle income,no,10.911150625223367,0.0,0.0,10.80309297756462,0.1080576476587467,0.010002473169781652,,,
4,Algeria,eat_lancet,mg_abx_polymixins,Near East and North Africa,Lower middle income,no,57.71804451548959,0.0,0.0,87.17337309848466,-29.455328582995072,-0.3378936427034633,,,
4,Algeria,eat_lancet,mg_abx_polypeptides,Near East and North Africa,Lower middle income,no,1.9967552493313248,0.0,0.0,0.6405810433220086,1.356174206009316,2.1171001236257183,,,
4,Algeria,eat_lancet,mg_abx_quinolones,Near East and North Africa,Lower middle income,no,97.28272185644629,0.0,0.0,107.20660219370598,-9.923880337259689,-0.09256780957695825,,,
4,Algeria,eat_lancet,mg_abx_quinoxalines,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_streptogramins,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,eat_lancet,mg_abx_sulfonamides_trimethoprim,Near East and North Africa,Lower middle income,no,78.23880811295385,0.0,0.0,88.81176843420852,-10.57296032125467,-0.11904909121460727,,,
4,Algeria,eat_lancet,mg_abx_tetracyclines,Near East and North Africa,Lower middle income,no,440.6256233813042,0.0,0.0,563.7492229596382,-123.12359957833405,-0.21840136458538253,,,
4,Algeria,eat_lancet,mg_abx_total,Near East and North Africa,Lower middle income,no,1236.4810514319765,0.0,0.0,1518.0317389711408,-281.5506875391643,-0.18547088332289266,,,
4,Algeria,high_income,kg_co2_luc_feed_palm,Near East and North Africa,Lower middle income,no,0.8890030433984177,0.0,0.0,0.2835275064760311,0.6054755369223866,2.135508982701022,,,
4,Algeria,high_income,kg_co2_luc_feed_soy,Near East and North Africa,Lower middle income,no,230.72967896087246,0.0,0.0,76.27603766816651,154.45364129270595,2.024930056863278,,,
4,Algeria,high_income,kg_co2_luc_human_palm_soy,Near East and North Africa,Lower middle income,no,14.070834330305651,0.0,0.0,55.533131069284074,-41.462296738978424,-0.7466227086538549,,,
4,Algeria,high_income,kg_co2_luc_pasture,Near East and North Africa,Lower middle income,no,20.747104744720243,0.0,0.0,6.611604123204489,14.135500621515753,2.1379835147577784,,,
4,Algeria,high_income,kg_co2e_excl_luc,Near East and North Africa,Lower middle income,no,1503.8877288901795,150.93367190424837,97.36726007207791,830.3210261343024,673.566702755877,0.8112123884081062,,,
4,Algeria,high_income,kg_co2e_total,Near East and North Africa,Lower middle income,no,1770.3243499694763,150.93367190424837,97.36726007207791,969.0253265014335,801.2990234680428,0.826912363953428,,,
4,Algeria,high_income,mg_abx_aminoglycosides,Near East and North Africa,Lower middle income,no,221.38241109825043,0.0,0.0,154.39089329073832,66.99151780751211,0.4339084798308556,,,
4,Algeria,high_income,mg_abx_amphenicols,Near East and North Africa,Lower middle income,no,344.01737206785566,0.0,0.0,34.81033281938217,309.2070392484735,8.882622319436976,,,
4,Algeria,high_income,mg_abx_arsenicals,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,high_income,mg_abx_cephalosporins,Near East and North Africa,Lower middle income,no,9.044265365955193,0.0,0.0,9.703434460749257,-0.6591690947940645,-0.06793152439586492,,,
4,Algeria,high_income,mg_abx_glycopeptides,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,high_income,mg_abx_glycophospholipids,Near East and North Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
4,Algeria,high_income,mg_abx_lincosamides,Near East and North Africa,Lower middle income,no,45.84664728657149,0.0,0.0,3.7769351483008466,42.069712138270646,11.138584721846975,,,
4,Algeria,high_income,mg_abx_macrolides,Near East and North Africa,Lower middle income,no,426.6582523937691,0.0,0.0,92.0688306969324,334.58942169683667,3.6341226359029313,,,
